src_ip,dst_ip,src_mac,dst_mac,protocol_name,src_port,dst_port,modbus_trans_id,modbus_func_code,up_pkt_count,down_pkt_count,up_payload_count,down_payload_count,duration,up_payload_mean,down_payload_mean,up_payload_min,down_payload_min,up_payload_max,down_payload_max,up_payload_std,down_payload_std,up_time_interval_mean,down_time_interval_mean,up_time_interval_min,down_time_interval_min,up_time_interval_max,down_time_interval_max,up_time_interval_std,down_time_interval_std
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,UDP,62083,502,0,0,6,0,648,0,7.473480,108.0,0,108,0,108,0,0.0,0,1.494696,0,1.197286,0,1.914353,0,0.2353960188856217678577597780,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,UDP,62084,502,0,0,5,0,540,0,7.473517,108.0,0,108,0,108,0,0.0,0,1.86837925,0,1.197302,0,2.868469,0,0.6311305291500225787504990318,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,UDP,62085,502,0,0,6,0,648,0,7.473545,108.0,0,108,0,108,0,0.0,0,1.494709,0,1.197373,0,1.914502,0,0.2354421152410927521226911440,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,UDP,62086,502,0,0,5,0,540,0,7.473595,108.0,0,108,0,108,0,0.0,0,1.86839875,0,1.197422,0,2.868521,0,0.6311388724664227968693788319,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,UDP,62087,502,0,0,4,0,432,0,6.276134,108.0,0,108,0,108,0,0.0,0,2.092044666666666666666666667,0,1.493296,0,2.868411,0,0.5752659341211003972013028291,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,UDP,62088,502,0,0,6,0,648,0,7.473399,108.0,0,108,0,108,0,0.0,0,1.4946798,0,1.197412,0,1.914306,0,0.2353620857116965642394950751,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,UDP,62089,502,0,0,5,0,540,0,7.473516,108.0,0,108,0,108,0,0.0,0,1.868379,0,1.197552,0,2.868419,0,0.6310574596449201312618333415,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,UDP,62090,502,0,0,5,0,540,0,7.473521,108.0,0,108,0,108,0,0.0,0,1.86838025,0,1.197552,0,2.868407,0,0.6310530149513489964053440739,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,UDP,62091,502,0,0,4,0,432,0,6.275943,108.0,0,108,0,108,0,0.0,0,2.091981,0,1.493321,0,2.868331,0,0.5752352719250330068955217133,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,UDP,62092,502,0,0,5,0,540,0,6.275853,108.0,0,108,0,108,0,0.0,0,1.56896325,0,1.383041,0,1.914298,0,0.2040596586716431318063257351,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,UDP,62093,502,0,0,5,0,540,0,7.473378,108.0,0,108,0,108,0,0.0,0,1.8683445,0,1.197575,0,2.868243,0,0.6309680487558383490670104345,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,UDP,62094,502,0,0,5,0,540,0,7.473386,108.0,0,108,0,108,0,0.0,0,1.8683465,0,1.197562,0,2.868277,0,0.6309992492208291051002776283,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,UDP,62095,502,0,0,5,0,540,0,6.275837,108.0,0,108,0,108,0,0.0,0,1.56895925,0,1.383049,0,1.914298,0,0.2040605249373026091059724490,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,UDP,62096,502,0,0,5,0,540,0,7.473359,108.0,0,108,0,108,0,0.0,0,1.86833975,0,1.197412,0,2.868405,0,0.6310767246105559707088970426,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,UDP,62097,502,0,0,5,0,540,0,7.473326,108.0,0,108,0,108,0,0.0,0,1.8683315,0,1.197427,0,2.868382,0,0.6310771805003330969356765460,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,UDP,62098,502,0,0,5,0,540,0,6.275835,108.0,0,108,0,108,0,0.0,0,1.56895875,0,1.383106,0,1.914238,0,0.2040213786143194847517684413,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,UDP,62099,502,0,0,6,0,648,0,7.473316,108.0,0,108,0,108,0,0.0,0,1.4946632,0,1.197487,0,1.914216,0,0.2353276768774977729988666067,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,UDP,62100,502,0,0,5,0,540,0,7.473263,108.0,0,108,0,108,0,0.0,0,1.86831575,0,1.197468,0,2.868246,0,0.6309876376064649176574915236,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,UDP,62101,502,0,0,5,0,540,0,7.473276,108.0,0,108,0,108,0,0.0,0,1.868319,0,1.197522,0,2.868250,0,0.6309780539281853660118285654,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,UDP,62102,502,0,0,5,0,540,0,6.275695,108.0,0,108,0,108,0,0.0,0,1.56892375,0,1.382895,0,1.914239,0,0.2040628733691836948304246394,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,UDP,62103,502,0,0,5,0,540,0,7.473187,108.0,0,108,0,108,0,0.0,0,1.86829675,0,1.197474,0,2.868253,0,0.6310265594986375056452739876,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,UDP,62104,502,0,0,6,0,648,0,7.473191,108.0,0,108,0,108,0,0.0,0,1.4946382,0,1.197477,0,1.914269,0,0.2353564632665948266925799237,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,UDP,62105,502,0,0,4,0,432,0,6.275673,108.0,0,108,0,108,0,0.0,0,2.091891,0,1.493145,0,2.868299,0,0.5752883164767616473192591298,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,UDP,62106,502,0,0,5,0,540,0,7.473120,108.0,0,108,0,108,0,0.0,0,1.868280,0,1.197492,0,2.868287,0,0.6310487621765056596124387549,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,UDP,62107,502,0,0,5,0,540,0,7.473156,108.0,0,108,0,108,0,0.0,0,1.868289,0,1.197545,0,2.868185,0,0.6309751258873046890815944517,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,UDP,62108,502,0,0,6,0,648,0,7.473123,108.0,0,108,0,108,0,0.0,0,1.4946246,0,1.197532,0,1.914289,0,0.2353588330754552326368530810,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,UDP,62109,502,0,0,5,0,540,0,7.473079,108.0,0,108,0,108,0,0.0,0,1.86826975,0,1.197508,0,2.868227,0,0.6310154546706344338994980114,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,UDP,62110,502,0,0,5,0,540,0,6.275616,108.0,0,108,0,108,0,0.0,0,1.568904,0,1.382711,0,1.914237,0,0.2040915414869023914198532639,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,UDP,62111,502,0,0,5,0,540,0,7.473055,108.0,0,108,0,108,0,0.0,0,1.86826375,0,1.197479,0,2.868301,0,0.6310612329882794345250666256,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,UDP,62112,502,0,0,4,0,432,0,6.275511,108.0,0,108,0,108,0,0.0,0,2.091837,0,1.493122,0,2.868151,0,0.5752287900253254883151438053,0
192.168.1.101,192.168.1.240,50:9a:4c:c1:b1:a7,00:80:f4:0d:e6:50,UDP,62113,502,0,0,6,0,648,0,7.473041,108.0,0,108,0,108,0,0.0,0,1.4946082,0,1.197504,0,1.914247,0,0.2353640046034227384147513882,0
